"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"KE000063661","KITALE, KE","2022-03-01",,"69",,"57"
"KE000063661","KITALE, KE","2022-03-02",,"71",,"55"
"KE000063661","KITALE, KE","2022-03-03",,"70",,
"KE000063661","KITALE, KE","2022-03-04",,"70",,"53"
"KE000063661","KITALE, KE","2022-03-05",,"71","87","54"
"KE000063661","KITALE, KE","2022-03-06",,"71",,
"KE000063661","KITALE, KE","2022-03-07",,"72","89","54"
"KE000063661","KITALE, KE","2022-03-08",,"72",,"54"
"KE000063661","KITALE, KE","2022-03-09",,"72",,"56"
"KE000063661","KITALE, KE","2022-03-10",,"71",,"59"
"KE000063661","KITALE, KE","2022-03-11","0.00","72",,"53"
"KE000063661","KITALE, KE","2022-03-12",,"72",,
"KE000063661","KITALE, KE","2022-03-13",,"71",,"53"
"KE000063661","KITALE, KE","2022-03-14",,"65",,"55"
"KE000063661","KITALE, KE","2022-03-15",,"70","85","55"
"KE000063661","KITALE, KE","2022-03-16",,"72",,"60"
"KE000063661","KITALE, KE","2022-03-17",,"67",,"59"
"KE000063661","KITALE, KE","2022-03-18",,"68",,"56"
"KE000063661","KITALE, KE","2022-03-20",,"78",,
"KE000063661","KITALE, KE","2022-03-21",,"71",,"56"
"KE000063661","KITALE, KE","2022-03-22",,"71",,"57"
"KE000063661","KITALE, KE","2022-03-23","0.00","69",,"59"
"KE000063661","KITALE, KE","2022-03-24","0.04","67",,
"KE000063661","KITALE, KE","2022-03-25","0.16","66","83","54"
"KE000063661","KITALE, KE","2022-03-26","0.00","69",,"55"
"KE000063661","KITALE, KE","2022-03-27","0.02","66","78","56"
"KE000063661","KITALE, KE","2022-03-28","0.24","67",,"58"
"KE000063661","KITALE, KE","2022-03-29","1.06","67",,"59"
"KE000063661","KITALE, KE","2022-03-30","0.47","68","80","57"
"KE000063661","KITALE, KE","2022-03-31","0.00","69",,"55"
"KE000063661","KITALE, KE","2022-04-01",,"70",,"55"
"KE000063661","KITALE, KE","2022-04-02",,"68","83",
"KE000063661","KITALE, KE","2022-04-03",,"67",,"55"
"KE000063661","KITALE, KE","2022-04-04",,"70","85","54"
"KE000063661","KITALE, KE","2022-04-05",,"71",,"56"
"KE000063661","KITALE, KE","2022-04-06",,"72",,"57"
"KE000063661","KITALE, KE","2022-04-07",,"72",,
"KE000063661","KITALE, KE","2022-04-08",,"70",,"56"
"KE000063661","KITALE, KE","2022-04-09",,"72",,"56"
"KE000063661","KITALE, KE","2022-04-10",,"77",,"55"
"KE000063661","KITALE, KE","2022-04-11",,"65",,"57"
"KE000063661","KITALE, KE","2022-04-12",,"68","82",
"KE000063661","KITALE, KE","2022-04-13",,"68",,"60"
"KE000063661","KITALE, KE","2022-04-14",,"71",,"57"
"KE000063661","KITALE, KE","2022-04-15",,"70",,"59"
"KE000063661","KITALE, KE","2022-04-16",,"67","77",
"KE000063661","KITALE, KE","2022-04-17",,"66","78","60"
"KE000063661","KITALE, KE","2022-04-18",,"68","82","58"
"KE000063661","KITALE, KE","2022-04-19","0.01","69",,"57"
"KE000063661","KITALE, KE","2022-04-20","0.08","66","76","58"
"KE000063661","KITALE, KE","2022-04-21","0.00","66",,
"KE000063661","KITALE, KE","2022-04-22","0.83","64",,"60"
"KE000063661","KITALE, KE","2022-04-23","0.00","67",,"59"
"KE000063661","KITALE, KE","2022-04-24","0.28","65","77","60"
"KE000063661","KITALE, KE","2022-04-25","0.16","66","77","60"
"KE000063661","KITALE, KE","2022-04-26","0.31","67","79","60"
"KE000063661","KITALE, KE","2022-04-27","0.47","64","78",
"KE000063661","KITALE, KE","2022-04-28","0.08","64","76","58"
"KE000063661","KITALE, KE","2022-04-29","0.71","64","75","58"
"KE000063661","KITALE, KE","2022-04-30","0.35","66","77","54"
"KE000063661","KITALE, KE","2022-05-01","0.00","66","78","57"
"KE000063661","KITALE, KE","2022-05-02","0.20","64","77","57"
"KE000063661","KITALE, KE","2022-05-03","0.08","65","78","57"
"KE000063661","KITALE, KE","2022-05-04","0.08","66",,"55"
"KE000063661","KITALE, KE","2022-05-05","0.12","67",,"58"
"KE000063661","KITALE, KE","2022-05-06","0.00","66","79",
"KE000063661","KITALE, KE","2022-05-07","0.16","64","79",
"KE000063661","KITALE, KE","2022-05-08","0.79","67",,"57"
"KE000063661","KITALE, KE","2022-05-09","0.00","67",,"59"
"KE000063661","KITALE, KE","2022-05-10","0.03","67",,"57"
"KE000063661","KITALE, KE","2022-05-11","0.00","71","83",
"KE000063661","KITALE, KE","2022-05-12",,"68",,"57"
"KE000063661","KITALE, KE","2022-05-13","0.00","72","84","59"
"KE000063661","KITALE, KE","2022-05-14",,"68","82","57"
"KE000063661","KITALE, KE","2022-05-15",,"69","81","54"
"KE000063661","KITALE, KE","2022-05-16",,"69",,"57"
"KE000063661","KITALE, KE","2022-05-17",,"67","81","56"
"KE000063661","KITALE, KE","2022-05-18","0.00","64","78","56"
"KE000063661","KITALE, KE","2022-05-19","1.06","64","76",
"KE000063661","KITALE, KE","2022-05-20","0.08","65","81","54"
"KE000063661","KITALE, KE","2022-05-21","0.39","67","82","55"
"KE000063661","KITALE, KE","2022-05-22","0.20","68","82","55"
"KE000063661","KITALE, KE","2022-05-23","0.00","67","79",
"KE000063661","KITALE, KE","2022-05-24",,"65","78","56"
"KE000063661","KITALE, KE","2022-05-25","0.43","65","74","60"
"KE000063661","KITALE, KE","2022-05-26","0.20","66",,"58"
"KE000063661","KITALE, KE","2022-05-27","0.00","65",,"59"
"KE000063661","KITALE, KE","2022-05-28","0.51","65",,"57"
"KE000063661","KITALE, KE","2022-05-29","0.08","63",,"54"
"KE000063661","KITALE, KE","2022-05-30","0.59","62","72","56"
"KE000063661","KITALE, KE","2022-05-31","0.20","66","77","53"
"KE000063661","KITALE, KE","2022-06-01","0.00","67",,"57"
"KE000063661","KITALE, KE","2022-06-02","0.00","67",,"53"
"KE000063661","KITALE, KE","2022-06-03",,"66","80","52"
"KE000063661","KITALE, KE","2022-06-04","0.00","66",,"52"
"KE000063661","KITALE, KE","2022-06-05",,"66",,"53"
"KE000063661","KITALE, KE","2022-06-06","0.00","63",,"53"
"KE000063661","KITALE, KE","2022-06-07",,"63","75","54"
"KE000063661","KITALE, KE","2022-06-08",,"62","68",
"KE000063661","KITALE, KE","2022-06-09","0.12","63","75","55"
"KE000063661","KITALE, KE","2022-06-10","0.08","65","76","55"
"KE000063661","KITALE, KE","2022-06-11","0.00","66",,
"KE000063661","KITALE, KE","2022-06-12",,"65","79","53"
"KE000063661","KITALE, KE","2022-06-13","0.00","66","79","54"
"KE000063661","KITALE, KE","2022-06-14",,"65","81","53"
"KE000063661","KITALE, KE","2022-06-15",,"67",,"54"
"KE000063661","KITALE, KE","2022-06-16",,"67","80","55"
"KE000063661","KITALE, KE","2022-06-17",,"57",,"52"
"KE000063661","KITALE, KE","2022-06-18",,"64","79","53"
"KE000063661","KITALE, KE","2022-06-19",,"66","77","56"
"KE000063661","KITALE, KE","2022-06-20",,"65","76","55"
"KE000063661","KITALE, KE","2022-06-21","0.00","66","78","54"
"KE000063661","KITALE, KE","2022-06-22","0.31","64","77",
"KE000063661","KITALE, KE","2022-06-23","0.04","62","75","55"
"KE000063661","KITALE, KE","2022-06-24","0.79","65",,"55"
"KE000063661","KITALE, KE","2022-06-25","0.51","66","77","56"
"KE000063661","KITALE, KE","2022-06-26","0.00","64","76","57"
"KE000063661","KITALE, KE","2022-06-27","0.03","65","76","57"
"KE000063661","KITALE, KE","2022-06-28","0.00","64","77","54"
"KE000063661","KITALE, KE","2022-06-29",,"65",,
"KE000063661","KITALE, KE","2022-06-30","0.00","65",,"54"
"KE000063661","KITALE, KE","2022-07-02",,"61","78",
"KE000063661","KITALE, KE","2022-07-03",,"65",,
"KE000063661","KITALE, KE","2022-07-04",,"66","79",
"KE000063661","KITALE, KE","2022-07-05",,"65",,"54"
"KE000063661","KITALE, KE","2022-07-06",,"65",,"54"
"KE000063661","KITALE, KE","2022-07-07",,"66",,"58"
"KE000063661","KITALE, KE","2022-07-08",,"67",,"59"
"KE000063661","KITALE, KE","2022-07-09",,"66","74","61"
"KE000063661","KITALE, KE","2022-07-10",,"65",,"58"
"KE000063661","KITALE, KE","2022-07-11",,"65","77",
"KE000063661","KITALE, KE","2022-07-12",,"66","76","57"
"KE000063661","KITALE, KE","2022-07-13",,"65","76","58"
"KE000063661","KITALE, KE","2022-07-14",,"68","78","58"
"KE000063661","KITALE, KE","2022-07-15",,"66",,"57"
"KE000063661","KITALE, KE","2022-07-16",,"65","76","58"
"KE000063661","KITALE, KE","2022-07-17",,"65","77","56"
"KE000063661","KITALE, KE","2022-07-18",,"63","72","58"
"KE000063661","KITALE, KE","2022-07-19",,"64","75","58"
"KE000063661","KITALE, KE","2022-07-20",,"65",,"58"
"KE000063661","KITALE, KE","2022-07-21",,"64","75","54"
"KE000063661","KITALE, KE","2022-07-22",,"67","78","58"
"KE000063661","KITALE, KE","2022-07-23",,"64","77","57"
"KE000063661","KITALE, KE","2022-07-24",,"66","76","55"
"KE000063661","KITALE, KE","2022-07-25",,"67",,"60"
"KE000063661","KITALE, KE","2022-07-26",,"66","77","60"
"KE000063661","KITALE, KE","2022-07-27","0.00","66","76","58"
"KE000063661","KITALE, KE","2022-07-28","0.01","66","74","58"
"KE000063661","KITALE, KE","2022-07-29","0.00","67",,"58"
"KE000063661","KITALE, KE","2022-07-30",,"65",,"57"
"KE000063661","KITALE, KE","2022-07-31","0.24","62","70","59"
"KE000063661","KITALE, KE","2022-08-01","0.28","64",,"59"
"KE000063661","KITALE, KE","2022-08-02","5.59","59","65",
"KE000063661","KITALE, KE","2022-08-03","0.08","60",,"50"
"KE000063661","KITALE, KE","2022-08-04","0.00","65","76","52"
"KE000063661","KITALE, KE","2022-08-05","0.00","64",,
"KE000063661","KITALE, KE","2022-08-06","0.67","65",,"55"
"KE000063661","KITALE, KE","2022-08-07","0.08","67",,"57"
"KE000063661","KITALE, KE","2022-08-08","0.00","66",,
"KE000063661","KITALE, KE","2022-08-09",,"66",,"58"
"KE000063661","KITALE, KE","2022-08-10",,"67",,"56"
"KE000063661","KITALE, KE","2022-08-11",,"67",,
"KE000063661","KITALE, KE","2022-08-12",,"66",,"59"
"KE000063661","KITALE, KE","2022-08-13",,"63",,"59"
"KE000063661","KITALE, KE","2022-08-14",,"63",,"57"
"KE000063661","KITALE, KE","2022-08-15",,"63","76",
"KE000063661","KITALE, KE","2022-08-16",,"62",,
"KE000063661","KITALE, KE","2022-08-17",,"63",,
"KE000063661","KITALE, KE","2022-08-18",,"61",,
"KE000063661","KITALE, KE","2022-08-19",,"62",,"53"
"KE000063661","KITALE, KE","2022-08-20",,"62",,"53"
"KE000063661","KITALE, KE","2022-08-21",,"65",,"55"
"KE000063661","KITALE, KE","2022-08-22",,"65",,"54"
"KE000063661","KITALE, KE","2022-08-23",,"62","77","54"
"KE000063661","KITALE, KE","2022-08-24",,"63",,"54"
"KE000063661","KITALE, KE","2022-08-25",,"65",,"56"
"KE000063661","KITALE, KE","2022-08-26",,"63",,"55"
"KE000063661","KITALE, KE","2022-08-27",,"62",,"57"
"KE000063661","KITALE, KE","2022-08-28",,"64",,"56"
"KE000063661","KITALE, KE","2022-08-29",,"65","78","56"
"KE000063661","KITALE, KE","2022-08-30",,"63",,"55"
"KE000063661","KITALE, KE","2022-08-31",,"65",,"56"
"KE000063661","KITALE, KE","2022-09-01",,"63",,"56"
"KE000063661","KITALE, KE","2022-09-02","0.12","62",,"54"
"KE000063661","KITALE, KE","2022-09-03","0.00","62",,"53"
"KE000063661","KITALE, KE","2022-09-04",,"65",,"54"
"KE000063661","KITALE, KE","2022-09-05",,"64",,"55"
"KE000063661","KITALE, KE","2022-09-06",,"65",,"56"
"KE000063661","KITALE, KE","2022-09-07",,"65",,"58"
"KE000063661","KITALE, KE","2022-09-08",,"65",,"56"
"KE000063661","KITALE, KE","2022-09-09",,"65",,"55"
"KE000063661","KITALE, KE","2022-09-10",,"63",,"54"
"KE000063661","KITALE, KE","2022-09-11",,"64",,"55"
"KE000063661","KITALE, KE","2022-09-12",,"63",,"55"
"KE000063661","KITALE, KE","2022-09-13",,"63","75","56"
"KE000063661","KITALE, KE","2022-09-14",,"64",,"58"
"KE000063661","KITALE, KE","2022-09-15",,"63",,
"KE000063661","KITALE, KE","2022-09-16",,"63",,"55"
"KE000063661","KITALE, KE","2022-09-17",,"64",,
"KE000063661","KITALE, KE","2022-09-18",,"63",,"51"
"KE000063661","KITALE, KE","2022-09-19",,"64",,"53"
"KE000063661","KITALE, KE","2022-09-20",,"67",,"56"
"KE000063661","KITALE, KE","2022-09-21",,"65",,"53"
"KE000063661","KITALE, KE","2022-09-22",,"62",,"51"
"KE000063661","KITALE, KE","2022-09-23",,"64",,"54"
"KE000063661","KITALE, KE","2022-09-24",,"63",,"54"
"KE000063661","KITALE, KE","2022-09-25",,"62",,"51"
"KE000063661","KITALE, KE","2022-09-26",,"64",,"54"
"KE000063661","KITALE, KE","2022-09-27",,"67",,
"KE000063661","KITALE, KE","2022-09-28",,"66",,"53"
"KE000063661","KITALE, KE","2022-09-29",,"63",,"51"
"KE000063661","KITALE, KE","2022-09-30",,"63","79","54"
"KE000063661","KITALE, KE","2022-10-01",,"67",,"59"
"KE000063661","KITALE, KE","2022-10-02",,"64",,
"KE000063661","KITALE, KE","2022-10-03",,"63",,"54"
"KE000063661","KITALE, KE","2022-10-04",,"64",,
"KE000063661","KITALE, KE","2022-10-05",,"63",,"57"
"KE000063661","KITALE, KE","2022-10-06",,"63",,
"KE000063661","KITALE, KE","2022-10-07",,"62",,"54"
"KE000063661","KITALE, KE","2022-10-08",,"62",,"55"
"KE000063661","KITALE, KE","2022-10-09",,"65",,"56"
"KE000063661","KITALE, KE","2022-10-10",,"64",,"54"
"KE000063661","KITALE, KE","2022-10-11",,"65",,"54"
"KE000063661","KITALE, KE","2022-10-12",,"65",,"53"
"KE000063661","KITALE, KE","2022-10-13",,"67",,"52"
"KE000063661","KITALE, KE","2022-10-14",,"64",,"53"
"KE000063661","KITALE, KE","2022-10-15",,"63",,"55"
"KE000063661","KITALE, KE","2022-10-16",,"64","79","54"
"KE000063661","KITALE, KE","2022-10-17",,"67","77","58"
"KE000063661","KITALE, KE","2022-10-18",,"64",,
"KE000063661","KITALE, KE","2022-10-19",,"64",,
"KE000063661","KITALE, KE","2022-10-20",,"66",,"57"
"KE000063661","KITALE, KE","2022-10-21",,"65",,
"KE000063661","KITALE, KE","2022-10-22",,"67",,
"KE000063661","KITALE, KE","2022-10-23","0.00","67",,"54"
"KE000063661","KITALE, KE","2022-10-24",,"69",,"53"
"KE000063661","KITALE, KE","2022-10-25",,"67","83","54"
"KE000063661","KITALE, KE","2022-10-26",,"68",,"53"
"KE000063661","KITALE, KE","2022-10-27",,"68",,"54"
"KE000063661","KITALE, KE","2022-10-28",,"68",,"55"
"KE000063661","KITALE, KE","2022-10-29","0.08","66",,
"KE000063661","KITALE, KE","2022-10-30","0.08","66","78",
"KE000063661","KITALE, KE","2022-10-31","0.00","66","81","55"
"KE000063661","KITALE, KE","2022-11-01",,"65",,
"KE000063661","KITALE, KE","2022-11-02","0.00","67",,"56"
"KE000063661","KITALE, KE","2022-11-04",,"67",,"58"
"KE000063661","KITALE, KE","2022-11-05",,"66",,"55"
"KE000063661","KITALE, KE","2022-11-06",,"68",,
"KE000063661","KITALE, KE","2022-11-07","0.00","68","79",
"KE000063661","KITALE, KE","2022-11-08",,"66",,"54"
"KE000063661","KITALE, KE","2022-11-09",,"67",,
"KE000063661","KITALE, KE","2022-11-10","0.00","65",,"54"
"KE000063661","KITALE, KE","2022-11-11","0.08","65","79",
"KE000063661","KITALE, KE","2022-11-12","0.12","65","77","55"
"KE000063661","KITALE, KE","2022-11-13","0.00","67",,"57"
"KE000063661","KITALE, KE","2022-11-14",,"65",,"56"
"KE000063661","KITALE, KE","2022-11-15",,"64",,"57"
"KE000063661","KITALE, KE","2022-11-16",,"63",,"59"
"KE000063661","KITALE, KE","2022-11-17",,"65",,"60"
"KE000063661","KITALE, KE","2022-11-18","0.28","67",,
"KE000063661","KITALE, KE","2022-11-19","0.00","67",,"54"
"KE000063661","KITALE, KE","2022-11-20",,"65",,"56"
"KE000063661","KITALE, KE","2022-11-21",,"67",,"56"
"KE000063661","KITALE, KE","2022-11-22",,"67",,
"KE000063661","KITALE, KE","2022-11-23",,"66",,"58"
"KE000063661","KITALE, KE","2022-11-24","0.03","65",,"57"
"KE000063661","KITALE, KE","2022-11-25","0.00","67",,"53"
"KE000063661","KITALE, KE","2022-11-26",,"67",,"52"
"KE000063661","KITALE, KE","2022-11-27",,"66","79","52"
"KE000063661","KITALE, KE","2022-11-28",,"65","77","55"
"KE000063661","KITALE, KE","2022-11-29","0.00","66",,"53"
"KE000063661","KITALE, KE","2022-11-30",,"67",,"53"
"KE000063661","KITALE, KE","2022-12-01",,"67",,"54"
"KE000063661","KITALE, KE","2022-12-02",,"67",,"50"
"KE000063661","KITALE, KE","2022-12-03",,"68",,"50"
"KE000063661","KITALE, KE","2022-12-04",,"65",,"54"
"KE000063661","KITALE, KE","2022-12-05",,"67",,"51"
"KE000063661","KITALE, KE","2022-12-06",,"66",,"51"
"KE000063661","KITALE, KE","2022-12-07",,"67",,"53"
"KE000063661","KITALE, KE","2022-12-08",,"67",,"51"
"KE000063661","KITALE, KE","2022-12-09","0.35","66",,
"KE000063661","KITALE, KE","2022-12-10","0.04","64",,"59"
"KE000063661","KITALE, KE","2022-12-11","0.00","66",,
"KE000063661","KITALE, KE","2022-12-12","0.12","66","77","56"
"KE000063661","KITALE, KE","2022-12-13","0.00","64",,"53"
"KE000063661","KITALE, KE","2022-12-14","0.00","66",,
"KE000063661","KITALE, KE","2022-12-15","0.00","63",,"51"
"KE000063661","KITALE, KE","2022-12-16","0.00","67","79","50"
"KE000063661","KITALE, KE","2022-12-17",,"66",,"53"
"KE000063661","KITALE, KE","2022-12-18",,"68",,
"KE000063661","KITALE, KE","2022-12-19",,"65","79",
"KE000063661","KITALE, KE","2022-12-20","0.00","66",,"53"
"KE000063661","KITALE, KE","2022-12-21",,"66",,"53"
"KE000063661","KITALE, KE","2022-12-22",,"66",,
"KE000063661","KITALE, KE","2022-12-23","0.00","68",,"58"
"KE000063661","KITALE, KE","2022-12-24",,"65",,
"KE000063661","KITALE, KE","2022-12-25",,"65",,
"KE000063661","KITALE, KE","2022-12-26",,"67",,"55"
"KE000063661","KITALE, KE","2022-12-27",,"63",,
"KE000063661","KITALE, KE","2022-12-28",,"66",,
"KE000063661","KITALE, KE","2022-12-29",,"66",,
"KE000063661","KITALE, KE","2022-12-30",,"66",,
"KE000063661","KITALE, KE","2022-12-31",,"68","80","48"
"KE000063661","KITALE, KE","2023-01-01",,"67",,"49"
"KE000063661","KITALE, KE","2023-01-02",,"67",,"50"
"KE000063661","KITALE, KE","2023-01-03","0.03","64",,
"KE000063661","KITALE, KE","2023-01-04","0.01","66","78","55"
"KE000063661","KITALE, KE","2023-01-05","0.00","66",,"50"
"KE000063661","KITALE, KE","2023-01-06",,"66",,"47"
"KE000063661","KITALE, KE","2023-01-07",,"69",,"50"
"KE000063661","KITALE, KE","2023-01-08",,"68",,"53"
"KE000063661","KITALE, KE","2023-01-09",,"67",,"51"
"KE000063661","KITALE, KE","2023-01-10",,"68",,"54"
"KE000063661","KITALE, KE","2023-01-11",,"69","80","59"
"KE000063661","KITALE, KE","2023-01-12",,"68",,"51"
"KE000063661","KITALE, KE","2023-01-13","0.00","66",,"50"
"KE000063661","KITALE, KE","2023-01-14",,"67","81","50"
"KE000063661","KITALE, KE","2023-01-15",,"67",,
"KE000063661","KITALE, KE","2023-01-16",,"67",,"50"
"KE000063661","KITALE, KE","2023-01-17",,"67",,"51"
"KE000063661","KITALE, KE","2023-01-18",,"71",,"50"
"KE000063661","KITALE, KE","2023-01-19",,"70",,"54"
"KE000063661","KITALE, KE","2023-01-20",,"70",,"54"
"KE000063661","KITALE, KE","2023-01-21",,"71",,"53"
"KE000063661","KITALE, KE","2023-01-22",,"65","83","50"
"KE000063661","KITALE, KE","2023-01-23","0.00","69",,"51"
"KE000063661","KITALE, KE","2023-01-24",,"70",,"52"
"KE000063661","KITALE, KE","2023-01-25",,"69","83","51"
"KE000063661","KITALE, KE","2023-01-26",,"71",,"50"
"KE000063661","KITALE, KE","2023-01-27",,"71",,"54"
"KE000063661","KITALE, KE","2023-01-28",,"68",,"47"
"KE000063661","KITALE, KE","2023-01-29",,"70",,
"KE000063661","KITALE, KE","2023-01-30",,"70",,"49"
"KE000063661","KITALE, KE","2023-01-31",,"69",,"51"
"KE000063661","KITALE, KE","2023-02-01",,"69",,"51"
"KE000063661","KITALE, KE","2023-02-02",,"70",,"51"
"KE000063661","KITALE, KE","2023-02-03",,"68",,
"KE000063661","KITALE, KE","2023-02-04",,"68",,"50"
"KE000063661","KITALE, KE","2023-02-05",,"69",,"50"
"KE000063661","KITALE, KE","2023-02-06",,"71",,"52"
"KE000063661","KITALE, KE","2023-02-07",,"71",,"58"
"KE000063661","KITALE, KE","2023-02-08",,"70",,"53"
"KE000063661","KITALE, KE","2023-02-09",,"71","85","53"
"KE000063661","KITALE, KE","2023-02-10",,"69",,"51"
"KE000063661","KITALE, KE","2023-02-11",,"70","87","51"
"KE000063661","KITALE, KE","2023-02-12",,"71",,"54"
"KE000063661","KITALE, KE","2023-02-13",,"69",,"50"
"KE000063661","KITALE, KE","2023-02-14",,"71",,"51"
"KE000063661","KITALE, KE","2023-02-15",,"72",,"53"
"KE000063661","KITALE, KE","2023-02-16",,"73",,"55"
"KE000063661","KITALE, KE","2023-02-17",,"71",,"55"
"KE000063661","KITALE, KE","2023-02-18",,"71",,"53"
"KE000063661","KITALE, KE","2023-02-19",,"71","88","52"
"KE000063661","KITALE, KE","2023-02-20",,"72",,
"KE000063661","KITALE, KE","2023-02-21",,"72",,"53"
"KE000063661","KITALE, KE","2023-02-22",,"73",,"55"
"KE000063661","KITALE, KE","2023-02-23",,"72",,"53"
"KE000063661","KITALE, KE","2023-02-24",,"71",,"53"
"KE000063661","KITALE, KE","2023-02-25",,"70",,"56"
"KE000063661","KITALE, KE","2023-02-26","0.00","72",,"56"
"KE000063661","KITALE, KE","2023-02-27","0.28","71",,"56"
"KE000063661","KITALE, KE","2023-02-28","0.00","69",,
"KE000063661","KITALE, KE","2023-03-01","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-03-02","0.35","69",,"54"
"KE000063661","KITALE, KE","2023-03-03","0.00","73","83",
"KE000063661","KITALE, KE","2023-03-04",,"69","84","58"
"KE000063661","KITALE, KE","2023-03-05","0.00","71",,"54"
"KE000063661","KITALE, KE","2023-03-06",,"72",,"53"
"KE000063661","KITALE, KE","2023-03-07",,"72",,"53"
"KE000063661","KITALE, KE","2023-03-08",,"74",,"55"
"KE000063661","KITALE, KE","2023-03-09",,"73",,"56"
"KE000063661","KITALE, KE","2023-03-10",,"65",,"56"
"KE000063661","KITALE, KE","2023-03-11",,"66",,"56"
"KE000063661","KITALE, KE","2023-03-12",,"66",,"59"
"KE000063661","KITALE, KE","2023-03-13","0.00","67",,"55"
"KE000063661","KITALE, KE","2023-03-14","0.01","65",,"58"
"KE000063661","KITALE, KE","2023-03-15","1.10","63",,"58"
"KE000063661","KITALE, KE","2023-03-16","0.87","67",,"59"
"KE000063661","KITALE, KE","2023-03-17","0.00","67",,"58"
"KE000063661","KITALE, KE","2023-03-18",,"66",,"58"
"KE000063661","KITALE, KE","2023-03-19",,"65",,
"KE000063661","KITALE, KE","2023-03-20","0.47","65",,"56"
"KE000063661","KITALE, KE","2023-03-21","0.08","63",,
"KE000063661","KITALE, KE","2023-03-22","0.03","66",,
"KE000063661","KITALE, KE","2023-03-23","0.31","65",,"57"
"KE000063661","KITALE, KE","2023-03-24","0.00","65",,"58"
"KE000063661","KITALE, KE","2023-03-25","0.43","64",,
"KE000063661","KITALE, KE","2023-03-26","0.67","64",,
"KE000063661","KITALE, KE","2023-03-27","0.00","65",,
"KE000063661","KITALE, KE","2023-03-28","0.08","65",,
"KE000063661","KITALE, KE","2023-03-29","0.04","68",,"58"
"KE000063661","KITALE, KE","2023-03-30","0.02","71",,"58"
"KE000063661","KITALE, KE","2023-03-31","0.00","68",,"59"
"KE000063661","KITALE, KE","2023-04-01",,"65",,
"KE000063661","KITALE, KE","2023-04-02","0.00","66",,
"KE000063661","KITALE, KE","2023-04-03","0.01","65",,"57"
"KE000063661","KITALE, KE","2023-04-04","0.08","66",,
"KE000063661","KITALE, KE","2023-04-05","0.00","65",,"57"
"KE000063661","KITALE, KE","2023-04-06","0.63","65",,
"KE000063661","KITALE, KE","2023-04-07","0.01","69",,"55"
"KE000063661","KITALE, KE","2023-04-08","0.00","67",,"55"
"KE000063661","KITALE, KE","2023-04-09","0.08","67",,"56"
"KE000063661","KITALE, KE","2023-04-10","0.20","69",,"55"
"KE000063661","KITALE, KE","2023-04-11","0.00","68",,"54"
"KE000063661","KITALE, KE","2023-04-12","0.00","69",,"54"
"KE000063661","KITALE, KE","2023-04-13",,"67",,"56"
"KE000063661","KITALE, KE","2023-04-14",,"68",,"61"
"KE000063661","KITALE, KE","2023-04-15",,"68",,"54"
"KE000063661","KITALE, KE","2023-04-16",,"66",,"55"
"KE000063661","KITALE, KE","2023-04-17",,"69",,"57"
"KE000063661","KITALE, KE","2023-04-18",,"66",,"57"
"KE000063661","KITALE, KE","2023-04-19",,"68",,"54"
"KE000063661","KITALE, KE","2023-04-20","0.02","69",,"57"
"KE000063661","KITALE, KE","2023-04-21","0.00","70",,"57"
"KE000063661","KITALE, KE","2023-04-22",,"66",,
"KE000063661","KITALE, KE","2023-04-23",,"65",,"61"
"KE000063661","KITALE, KE","2023-04-24",,"67",,
"KE000063661","KITALE, KE","2023-04-25","0.28","65",,"59"
"KE000063661","KITALE, KE","2023-04-26","1.30","67",,"58"
"KE000063661","KITALE, KE","2023-04-27","0.02","65",,"60"
"KE000063661","KITALE, KE","2023-04-28","0.47","65",,"59"
"KE000063661","KITALE, KE","2023-04-29","0.08","65",,
"KE000063661","KITALE, KE","2023-04-30","0.71","63",,"59"
"KE000063661","KITALE, KE","2023-05-01","0.00","65",,"60"
"KE000063661","KITALE, KE","2023-05-02","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-05-03","0.08","70",,"58"
"KE000063661","KITALE, KE","2023-05-04","1.22","68",,"60"
"KE000063661","KITALE, KE","2023-05-05","0.35","67",,"60"
"KE000063661","KITALE, KE","2023-05-06","0.02","65",,"54"
"KE000063661","KITALE, KE","2023-05-07","0.87","69",,"55"
"KE000063661","KITALE, KE","2023-05-08","0.00","68",,"55"
"KE000063661","KITALE, KE","2023-05-09",,"66",,"57"
"KE000063661","KITALE, KE","2023-05-10",,"67",,"56"
"KE000063661","KITALE, KE","2023-05-11",,"67",,"56"
"KE000063661","KITALE, KE","2023-05-12",,"69",,"57"
"KE000063661","KITALE, KE","2023-05-13",,"70","83","56"
"KE000063661","KITALE, KE","2023-05-14",,"67",,"57"
"KE000063661","KITALE, KE","2023-05-15","0.00","66",,"57"
"KE000063661","KITALE, KE","2023-05-16","0.24","65","81","57"
"KE000063661","KITALE, KE","2023-05-17","1.54","68",,"59"
"KE000063661","KITALE, KE","2023-05-18","0.43","67",,
"KE000063661","KITALE, KE","2023-05-19","0.20","65",,"57"
"KE000063661","KITALE, KE","2023-05-20","0.24","66",,"55"
"KE000063661","KITALE, KE","2023-05-21","0.00","65",,"53"
"KE000063661","KITALE, KE","2023-05-22","0.28","66","83","55"
"KE000063661","KITALE, KE","2023-05-23","0.01","64",,"54"
"KE000063661","KITALE, KE","2023-05-24","0.00","66",,
